Time,Label
1358768601432,standing
1358768602432,standing
1358768603432,standing
1358768604432,standing
1358768605432,standing
1358768606432,standing
1358768607432,standing
1358768608432,standing
1358768609432,standing
1358768610432,standing
1358768611432,standing
1358768612432,standing
1358768613432,standing
1358768614432,standing
1358768615432,standing
1358768616432,standing
1358768617432,standing
1358768618432,standing
1358768619432,standing
1358768620432,standing
1358768621432,standing
1358768622432,standing
1358768623432,standing
1358768624432,standing
1358768625432,standing
1358768626432,standing
1358768627432,standing
1358768628432,standing
1358768629432,standing
1358768630432,standing
1358768631432,standing
1358768632432,standing
1358768633432,standing
1358768634432,standing
1358768635432,standing
1358768636432,standing
1358768637432,standing
1358768638432,standing
1358768639432,standing
1358768640432,snowboarding
1358768641432,snowboarding
1358768642432,snowboarding
1358768643432,snowboarding
1358768644432,snowboarding
1358768645432,snowboarding
1358768646432,snowboarding
1358768647432,snowboarding
1358768648432,snowboarding
1358768649432,snowboarding
1358768650432,snowboarding
1358768651432,snowboarding
1358768652432,snowboarding
1358768653432,snowboarding
1358768654432,snowboarding
1358768655432,snowboarding
1358768656432,snowboarding
1358768657432,snowboarding
1358768658432,snowboarding
1358768659432,snowboarding
1358768660432,snowboarding
1358768661432,snowboarding
1358768662432,snowboarding
1358768663432,snowboarding
1358768664432,snowboarding
1358768665432,snowboarding
1358768666432,snowboarding
1358768667432,snowboarding
1358768668432,snowboarding
1358768669432,snowboarding
1358768670432,snowboarding
1358768671432,snowboarding
1358768672432,snowboarding
1358768673432,snowboarding
1358768674432,snowboarding
1358768675432,snowboarding
1358768676432,snowboarding
1358768677432,snowboarding
1358768678432,snowboarding
1358768679432,snowboarding
1358768680432,snowboarding
1358768681432,snowboarding
1358768682432,snowboarding
1358768683432,snowboarding
1358768684432,snowboarding
1358768685432,snowboarding
1358768686432,snowboarding
1358768687432,snowboarding
1358768688432,snowboarding
1358768689432,snowboarding
1358768690432,snowboarding
1358768691432,snowboarding
1358768692432,snowboarding
1358768693432,snowboarding
1358768694432,snowboarding
1358768695432,snowboarding
1358768696432,snowboarding
1358768697432,snowboarding
1358768698432,snowboarding
1358768699432,snowboarding
1358768700432,snowboarding
1358768701432,snowboarding
1358768702432,snowboarding
1358768703432,snowboarding
1358768704432,snowboarding
1358768705432,snowboarding
1358768706432,snowboarding
1358768707432,snowboarding
1358768708432,snowboarding
1358768709432,snowboarding
1358768710432,snowboarding
1358768711432,snowboarding
1358768712432,snowboarding
1358768713432,snowboarding
1358768714432,snowboarding
1358768715432,snowboarding
1358768716432,snowboarding
1358768717432,snowboarding
1358768718432,snowboarding
1358768719432,snowboarding
1358768720432,snowboarding
1358768721432,snowboarding
1358768722432,snowboarding
1358768723432,snowboarding
1358768724432,snowboarding
1358768725432,snowboarding
1358768726432,snowboarding
1358768727432,snowboarding
1358768728432,snowboarding
1358768729432,snowboarding
1358768730432,snowboarding
1358768731432,snowboarding
1358768732432,snowboarding
1358768733432,snowboarding
1358768734432,snowboarding
1358768735432,snowboarding
1358768736432,snowboarding
1358768737432,snowboarding
1358768738432,snowboarding
1358768739432,snowboarding
1358768740432,snowboarding
1358768741432,snowboarding
1358768742432,snowboarding
1358768743432,snowboarding
1358768744432,snowboarding
1358768745432,snowboarding
1358768746432,snowboarding
1358768747432,snowboarding
1358768748432,snowboarding
1358768749432,snowboarding
1358768750432,snowboarding
1358768751432,snowboarding
1358768752432,snowboarding
1358768753432,snowboarding
1358768754432,snowboarding
1358768755432,snowboarding
1358768756432,snowboarding
1358768757432,snowboarding
1358768758432,snowboarding
1358768759432,snowboarding
1358768760432,snowboarding
1358768761432,snowboarding
1358768762432,snowboarding
1358768763432,snowboarding
1358768764432,snowboarding
1358768765432,snowboarding
1358768766432,snowboarding
1358768767432,snowboarding
1358768768432,snowboarding
1358768769432,snowboarding
1358768770432,snowboarding
1358768771432,snowboarding
1358768772432,snowboarding
1358768773432,snowboarding
1358768774432,snowboarding
1358768775432,snowboarding
1358768776432,snowboarding
1358768777432,snowboarding
1358768778432,snowboarding
1358768779432,snowboarding
1358768780432,snowboarding
1358768781432,snowboarding
1358768782432,snowboarding
1358768783432,snowboarding
1358768784432,snowboarding
1358768785432,snowboarding
1358768786432,snowboarding
1358768787432,snowboarding
1358768788432,snowboarding
1358768789432,snowboarding
1358768790432,snowboarding
1358768791432,snowboarding
1358768792432,snowboarding
1358768793432,snowboarding
1358768794432,snowboarding
1358768795432,snowboarding
1358768796432,snowboarding
1358768797432,snowboarding
1358768798432,snowboarding
1358768799432,snowboarding
1358768800432,snowboarding
1358768801432,snowboarding
1358768802432,snowboarding
1358768803432,snowboarding
1358768804432,snowboarding
1358768805432,snowboarding
1358768806432,snowboarding
1358768807432,snowboarding
1358768808432,snowboarding
1358768809432,snowboarding
1358768810432,snowboarding
1358768811432,snowboarding
1358768812432,snowboarding
1358768813432,snowboarding
1358768814432,snowboarding
1358768815432,snowboarding
1358768816432,snowboarding
1358768817432,snowboarding
1358768818432,snowboarding
1358768819432,snowboarding
1358768820432,snowboarding
1358768821432,snowboarding
1358768822432,snowboarding
1358768823432,snowboarding
1358768824432,snowboarding
1358768825432,snowboarding
1358768826432,snowboarding
1358768827432,snowboarding
1358768828432,snowboarding
1358768829432,snowboarding
1358768830432,snowboarding
1358768831432,snowboarding
1358768832432,snowboarding
1358768833432,snowboarding
1358768834432,snowboarding
1358768835432,snowboarding
1358768836432,snowboarding
1358768837432,snowboarding
1358768838432,snowboarding
1358768839432,snowboarding
1358768840432,snowboarding
1358768841432,snowboarding
1358768842432,snowboarding
1358768843432,snowboarding
1358768844432,snowboarding
1358768845432,snowboarding
1358768846432,snowboarding
1358768847432,snowboarding
1358768848432,snowboarding
1358768849432,snowboarding
1358768850432,snowboarding
1358768851432,snowboarding
1358768852432,snowboarding
1358768853432,snowboarding
1358768854432,snowboarding
1358768855432,snowboarding
1358768856432,snowboarding
1358768857432,snowboarding
1358768858432,snowboarding
1358768859432,snowboarding
1358768860432,snowboarding
1358768861432,snowboarding
1358768862432,snowboarding
1358768863432,snowboarding
1358768864432,snowboarding
1358768865432,snowboarding
1358768866432,snowboarding
1358768867432,snowboarding
1358768868432,snowboarding
1358768869432,snowboarding
1358768870432,snowboarding
1358768871432,snowboarding
1358768872432,snowboarding
1358768873432,snowboarding
1358768874432,snowboarding
1358768875432,snowboarding
1358768876432,snowboarding
1358768877432,snowboarding
1358768878432,snowboarding
1358768879432,snowboarding
1358768880432,standing
1358768881432,standing
1358768882432,standing
1358768883432,standing
1358768884432,standing
1358768885432,standing
1358768886432,standing
1358768887432,standing
1358768888432,standing
1358768889432,standing
1358768890432,standing
1358768891432,standing
1358768892432,standing
1358768893432,standing
1358768894432,standing
1358768895432,standing
1358768896432,standing
1358768897432,standing
1358768898432,standing
1358768899432,standing
1358768900432,standing
1358768901432,standing
1358768902432,standing
1358768903432,standing
1358768904432,standing
1358768905432,standing
1358768906432,standing
1358768907432,standing
1358768908432,standing
1358768909432,standing
1358768910432,standing
1358768911432,standing
1358768912432,standing
1358768913432,standing
1358768914432,standing
1358768915432,standing
1358768916432,standing
1358768917432,standing
1358768918432,standing
1358768919432,standing
1358768920432,standing
1358768921432,standing
1358768922432,standing
1358768923432,standing
1358768924432,standing
1358768925432,standing
1358768926432,standing
1358768927432,standing
1358768928432,standing
1358768929432,standing
1358768930432,standing
1358768931432,standing
1358768932432,standing
1358768933432,standing
1358768934432,standing
1358768935432,standing
1358768936432,standing
1358768937432,standing
1358768938432,standing
1358768939432,standing
1358768940432,lift
1358768941432,lift
1358768942432,lift
1358768943432,lift
1358768944432,lift
1358768945432,lift
1358768946432,lift
1358768947432,lift
1358768948432,lift
1358768949432,lift
1358768950432,lift
1358768951432,lift
1358768952432,lift
1358768953432,lift
1358768954432,lift
1358768955432,lift
1358768956432,lift
1358768957432,lift
1358768958432,lift
1358768959432,lift
1358768960432,lift
1358768961432,lift
1358768962432,lift
1358768963432,lift
1358768964432,lift
1358768965432,lift
1358768966432,lift
1358768967432,lift
1358768968432,lift
1358768969432,lift
1358768970432,lift
1358768971432,lift
1358768972432,lift
1358768973432,lift
1358768974432,lift
1358768975432,lift
1358768976432,lift
1358768977432,lift
1358768978432,lift
1358768979432,lift
1358768980432,lift
1358768981432,lift
1358768982432,lift
1358768983432,lift
1358768984432,lift
1358768985432,lift
1358768986432,lift
1358768987432,lift
1358768988432,lift
1358768989432,lift
1358768990432,lift
1358768991432,lift
1358768992432,lift
1358768993432,lift
1358768994432,lift
1358768995432,lift
1358768996432,lift
1358768997432,lift
1358768998432,lift
1358768999432,lift
1358769000432,lift
1358769001432,lift
1358769002432,lift
1358769003432,lift
1358769004432,lift
1358769005432,lift
1358769006432,lift
1358769007432,lift
1358769008432,lift
1358769009432,lift
1358769010432,lift
1358769011432,lift
1358769012432,lift
1358769013432,lift
1358769014432,lift
1358769015432,lift
1358769016432,lift
1358769017432,lift
1358769018432,lift
1358769019432,lift
1358769020432,lift
1358769021432,lift
1358769022432,lift
1358769023432,lift
1358769024432,lift
1358769025432,lift
1358769026432,lift
1358769027432,lift
1358769028432,lift
1358769029432,lift
1358769030432,lift
1358769031432,lift
1358769032432,lift
1358769033432,lift
1358769034432,lift
1358769035432,lift
1358769036432,lift
1358769037432,lift
1358769038432,lift
1358769039432,lift
1358769040432,lift
1358769041432,lift
1358769042432,lift
1358769043432,lift
1358769044432,lift
1358769045432,lift
1358769046432,lift
1358769047432,lift
1358769048432,lift
1358769049432,lift
1358769050432,lift
1358769051432,lift
1358769052432,lift
1358769053432,lift
1358769054432,lift
1358769055432,lift
1358769056432,lift
1358769057432,lift
1358769058432,lift
1358769059432,lift
1358769060432,lift
1358769061432,lift
1358769062432,lift
1358769063432,lift
1358769064432,lift
1358769065432,lift
1358769066432,lift
1358769067432,lift
1358769068432,lift
1358769069432,lift
1358769070432,lift
1358769071432,lift
1358769072432,lift
1358769073432,lift
1358769074432,lift
1358769075432,lift
1358769076432,lift
1358769077432,lift
1358769078432,lift
1358769079432,lift
1358769080432,lift
1358769081432,lift
1358769082432,lift
1358769083432,lift
1358769084432,lift
1358769085432,lift
1358769086432,lift
1358769087432,lift
1358769088432,lift
1358769089432,lift
1358769090432,lift
1358769091432,lift
1358769092432,lift
1358769093432,lift
1358769094432,lift
1358769095432,lift
1358769096432,lift
1358769097432,lift
1358769098432,lift
1358769099432,lift
1358769100432,lift
1358769101432,lift
1358769102432,lift
1358769103432,lift
1358769104432,lift
1358769105432,lift
1358769106432,lift
1358769107432,lift
1358769108432,lift
1358769109432,lift
1358769110432,lift
1358769111432,lift
1358769112432,lift
1358769113432,lift
1358769114432,lift
1358769115432,lift
1358769116432,lift
1358769117432,lift
1358769118432,lift
1358769119432,lift
1358769180432,snowboarding
1358769181432,snowboarding
1358769182432,snowboarding
1358769183432,snowboarding
1358769184432,snowboarding
1358769185432,snowboarding
1358769186432,snowboarding
1358769187432,snowboarding
1358769188432,snowboarding
1358769189432,snowboarding
1358769190432,snowboarding
1358769191432,snowboarding
1358769192432,snowboarding
1358769193432,snowboarding
1358769194432,snowboarding
1358769195432,snowboarding
1358769196432,snowboarding
1358769197432,snowboarding
1358769198432,snowboarding
1358769199432,snowboarding
1358769200432,snowboarding
1358769201432,snowboarding
1358769202432,snowboarding
1358769203432,snowboarding
1358769204432,snowboarding
1358769205432,snowboarding
1358769206432,snowboarding
1358769207432,snowboarding
1358769208432,snowboarding
1358769209432,snowboarding
1358769210432,snowboarding
1358769211432,snowboarding
1358769212432,snowboarding
1358769213432,snowboarding
1358769214432,snowboarding
1358769215432,snowboarding
1358769216432,snowboarding
1358769217432,snowboarding
1358769218432,snowboarding
1358769219432,snowboarding
1358769220432,snowboarding
1358769221432,snowboarding
1358769222432,snowboarding
1358769223432,snowboarding
1358769224432,snowboarding
1358769225432,snowboarding
1358769226432,snowboarding
1358769227432,snowboarding
1358769228432,snowboarding
1358769229432,snowboarding
1358769230432,snowboarding
1358769231432,snowboarding
1358769232432,snowboarding
1358769233432,snowboarding
1358769234432,snowboarding
1358769235432,snowboarding
1358769236432,snowboarding
1358769237432,snowboarding
1358769238432,snowboarding
1358769239432,snowboarding
1358769240432,snowboarding
1358769241432,snowboarding
1358769242432,snowboarding
1358769243432,snowboarding
1358769244432,snowboarding
1358769245432,snowboarding
1358769246432,snowboarding
1358769247432,snowboarding
1358769248432,snowboarding
1358769249432,snowboarding
1358769250432,snowboarding
1358769251432,snowboarding
1358769252432,snowboarding
1358769253432,snowboarding
1358769254432,snowboarding
1358769255432,snowboarding
1358769256432,snowboarding
1358769257432,snowboarding
1358769258432,snowboarding
1358769259432,snowboarding
1358769260432,snowboarding
1358769261432,snowboarding
1358769262432,snowboarding
1358769263432,snowboarding
1358769264432,snowboarding
1358769265432,snowboarding
1358769266432,snowboarding
1358769267432,snowboarding
1358769268432,snowboarding
1358769269432,snowboarding
1358769270432,snowboarding
1358769271432,snowboarding
1358769272432,snowboarding
1358769273432,snowboarding
1358769274432,snowboarding
1358769275432,snowboarding
1358769276432,snowboarding
1358769277432,snowboarding
1358769278432,snowboarding
1358769279432,snowboarding
1358769280432,snowboarding
1358769281432,snowboarding
1358769282432,snowboarding
1358769283432,snowboarding
1358769284432,snowboarding
1358769285432,snowboarding
1358769286432,snowboarding
1358769287432,snowboarding
1358769288432,snowboarding
1358769289432,snowboarding
1358769290432,snowboarding
1358769291432,snowboarding
1358769292432,snowboarding
1358769293432,snowboarding
1358769294432,snowboarding
1358769295432,snowboarding
1358769296432,snowboarding
1358769297432,snowboarding
1358769298432,snowboarding
1358769299432,snowboarding
1358769300432,snowboarding
1358769301432,snowboarding
1358769302432,snowboarding
1358769303432,snowboarding
1358769304432,snowboarding
1358769305432,snowboarding
1358769306432,snowboarding
1358769307432,snowboarding
1358769308432,snowboarding
1358769309432,snowboarding
1358769310432,snowboarding
1358769311432,snowboarding
1358769312432,snowboarding
1358769313432,snowboarding
1358769314432,snowboarding
1358769315432,snowboarding
1358769316432,snowboarding
1358769317432,snowboarding
1358769318432,snowboarding
1358769319432,snowboarding
1358769320432,snowboarding
1358769321432,snowboarding
1358769322432,snowboarding
1358769323432,snowboarding
1358769324432,snowboarding
1358769325432,snowboarding
1358769326432,snowboarding
1358769327432,snowboarding
1358769328432,snowboarding
1358769329432,snowboarding
1358769330432,snowboarding
1358769331432,snowboarding
1358769332432,snowboarding
1358769333432,snowboarding
1358769334432,snowboarding
1358769335432,snowboarding
1358769336432,snowboarding
1358769337432,snowboarding
1358769338432,snowboarding
1358769339432,snowboarding
1358769340432,snowboarding
1358769341432,snowboarding
1358769342432,snowboarding
1358769343432,snowboarding
1358769344432,snowboarding
1358769345432,snowboarding
1358769346432,snowboarding
1358769347432,snowboarding
1358769348432,snowboarding
1358769349432,snowboarding
1358769350432,snowboarding
1358769351432,snowboarding
1358769352432,snowboarding
1358769353432,snowboarding
1358769354432,snowboarding
1358769355432,snowboarding
1358769356432,snowboarding
1358769357432,snowboarding
1358769358432,snowboarding
1358769359432,snowboarding
1358769360432,snowboarding
1358769361432,snowboarding
1358769362432,snowboarding
1358769363432,snowboarding
1358769364432,snowboarding
1358769365432,snowboarding
1358769366432,snowboarding
1358769367432,snowboarding
1358769368432,snowboarding
1358769369432,snowboarding
1358769370432,snowboarding
1358769371432,snowboarding
1358769372432,snowboarding
1358769373432,snowboarding
1358769374432,snowboarding
1358769375432,snowboarding
1358769376432,snowboarding
1358769377432,snowboarding
1358769378432,snowboarding
1358769379432,snowboarding
1358769380432,snowboarding
1358769381432,snowboarding
1358769382432,snowboarding
1358769383432,snowboarding
1358769384432,snowboarding
1358769385432,snowboarding
1358769386432,snowboarding
1358769387432,snowboarding
1358769388432,snowboarding
1358769389432,snowboarding
1358769390432,snowboarding
1358769391432,snowboarding
1358769392432,snowboarding
1358769393432,snowboarding
1358769394432,snowboarding
1358769395432,snowboarding
1358769396432,snowboarding
1358769397432,snowboarding
1358769398432,snowboarding
1358769399432,snowboarding
1358769400432,snowboarding
1358769401432,snowboarding
1358769402432,snowboarding
1358769403432,snowboarding
1358769404432,snowboarding
1358769405432,snowboarding
1358769406432,snowboarding
1358769407432,snowboarding
1358769408432,snowboarding
1358769409432,snowboarding
1358769410432,snowboarding
1358769411432,snowboarding
1358769412432,snowboarding
1358769413432,snowboarding
1358769414432,snowboarding
1358769415432,snowboarding
1358769416432,snowboarding
1358769417432,snowboarding
1358769418432,snowboarding
1358769419432,snowboarding
1358769480432,sitting
1358769481432,sitting
1358769482432,sitting
1358769483432,sitting
1358769484432,sitting
1358769485432,sitting
1358769486432,sitting
1358769487432,sitting
1358769488432,sitting
1358769489432,sitting
1358769490432,sitting
1358769491432,sitting
1358769492432,sitting
1358769493432,sitting
1358769494432,sitting
1358769495432,sitting
1358769496432,sitting
1358769497432,sitting
1358769498432,sitting
1358769499432,sitting
1358769500432,sitting
1358769501432,sitting
1358769502432,sitting
1358769503432,sitting
1358769504432,sitting
1358769505432,sitting
1358769506432,sitting
1358769507432,sitting
1358769508432,sitting
1358769509432,sitting
1358769510432,sitting
1358769511432,sitting
1358769512432,sitting
1358769513432,sitting
1358769514432,sitting
1358769515432,sitting
1358769516432,sitting
1358769517432,sitting
1358769518432,sitting
1358769519432,sitting
1358769520432,sitting
1358769521432,sitting
1358769522432,sitting
1358769523432,sitting
1358769524432,sitting
1358769525432,sitting
1358769526432,sitting
1358769527432,sitting
1358769528432,sitting
1358769529432,sitting
1358769530432,sitting
1358769531432,sitting
1358769532432,sitting
1358769533432,sitting
1358769534432,sitting
1358769535432,sitting
1358769536432,sitting
1358769537432,sitting
1358769538432,sitting
1358769539432,sitting
1358769540432,sitting
1358769541432,sitting
1358769542432,sitting
1358769543432,sitting
1358769544432,sitting
1358769545432,sitting
1358769546432,sitting
1358769547432,sitting
1358769548432,sitting
1358769549432,sitting
1358769550432,sitting
1358769551432,sitting
1358769552432,sitting
1358769553432,sitting
1358769554432,sitting
1358769555432,sitting
1358769556432,sitting
1358769557432,sitting
1358769558432,sitting
1358769559432,sitting
1358769560432,sitting
1358769561432,sitting
1358769562432,sitting
1358769563432,sitting
1358769564432,sitting
1358769565432,sitting
1358769566432,sitting
1358769567432,sitting
1358769568432,sitting
1358769569432,sitting
1358769570432,sitting
1358769571432,sitting
1358769572432,sitting
1358769573432,sitting
1358769574432,sitting
1358769575432,sitting
1358769576432,sitting
1358769577432,sitting
1358769578432,sitting
1358769579432,sitting
1358769580432,sitting
1358769581432,sitting
1358769582432,sitting
1358769583432,sitting
1358769584432,sitting
1358769585432,sitting
1358769586432,sitting
1358769587432,sitting
1358769588432,sitting
1358769589432,sitting
1358769590432,sitting
1358769591432,sitting
1358769592432,sitting
1358769593432,sitting
1358769594432,sitting
1358769595432,sitting
1358769596432,sitting
1358769597432,sitting
1358769598432,sitting
1358769599432,sitting
1358769600432,sitting
1358769601432,sitting
1358769602432,sitting
1358769603432,sitting
1358769604432,sitting
1358769605432,sitting
1358769606432,sitting
1358769607432,sitting
1358769608432,sitting
1358769609432,sitting
1358769610432,sitting
1358769611432,sitting
1358769612432,sitting
1358769613432,sitting
1358769614432,sitting
1358769615432,sitting
1358769616432,sitting
1358769617432,sitting
1358769618432,sitting
1358769619432,sitting
1358769620432,sitting
1358769621432,sitting
1358769622432,sitting
1358769623432,sitting
1358769624432,sitting
1358769625432,sitting
1358769626432,sitting
1358769627432,sitting
1358769628432,sitting
1358769629432,sitting
1358769630432,sitting
1358769631432,sitting
1358769632432,sitting
1358769633432,sitting
1358769634432,sitting
1358769635432,sitting
1358769636432,sitting
1358769637432,sitting
1358769638432,sitting
1358769639432,sitting
1358769640432,sitting
1358769641432,sitting
1358769642432,sitting
1358769643432,sitting
1358769644432,sitting
1358769645432,sitting
1358769646432,sitting
1358769647432,sitting
1358769648432,sitting
1358769649432,sitting
1358769650432,sitting
1358769651432,sitting
1358769652432,sitting
1358769653432,sitting
1358769654432,sitting
1358769655432,sitting
1358769656432,sitting
1358769657432,sitting
1358769658432,sitting
1358769659432,sitting
1358769660432,sitting
1358769661432,sitting
1358769662432,sitting
1358769663432,sitting
1358769664432,sitting
1358769665432,sitting
1358769666432,sitting
1358769667432,sitting
1358769668432,sitting
1358769669432,sitting
1358769670432,sitting
1358769671432,sitting
1358769672432,sitting
1358769673432,sitting
1358769674432,sitting
1358769675432,sitting
1358769676432,sitting
1358769677432,sitting
1358769678432,sitting
1358769679432,sitting
1358769680432,sitting
1358769681432,sitting
1358769682432,sitting
1358769683432,sitting
1358769684432,sitting
1358769685432,sitting
1358769686432,sitting
1358769687432,sitting
1358769688432,sitting
1358769689432,sitting
1358769690432,sitting
1358769691432,sitting
1358769692432,sitting
1358769693432,sitting
1358769694432,sitting
1358769695432,sitting
1358769696432,sitting
1358769697432,sitting
1358769698432,sitting
1358769699432,sitting
1358769700432,sitting
1358769701432,sitting
1358769702432,sitting
1358769703432,sitting
1358769704432,sitting
1358769705432,sitting
1358769706432,sitting
1358769707432,sitting
1358769708432,sitting
1358769709432,sitting
1358769710432,sitting
1358769711432,sitting
1358769712432,sitting
1358769713432,sitting
1358769714432,sitting
1358769715432,sitting
1358769716432,sitting
1358769717432,sitting
1358769718432,sitting
1358769719432,sitting
1358769720432,sitting
1358769721432,sitting
1358769722432,sitting
1358769723432,sitting
1358769724432,sitting
1358769725432,sitting
1358769726432,sitting
1358769727432,sitting
1358769728432,sitting
1358769729432,sitting
1358769730432,sitting
1358769731432,sitting
1358769732432,sitting
1358769733432,sitting
1358769734432,sitting
1358769735432,sitting
1358769736432,sitting
1358769737432,sitting
1358769738432,sitting
1358769739432,sitting
1358769740432,sitting
1358769741432,sitting
1358769742432,sitting
1358769743432,sitting
1358769744432,sitting
1358769745432,sitting
1358769746432,sitting
1358769747432,sitting
1358769748432,sitting
1358769749432,sitting
1358769750432,sitting
1358769751432,sitting
1358769752432,sitting
1358769753432,sitting
1358769754432,sitting
1358769755432,sitting
1358769756432,sitting
1358769757432,sitting
1358769758432,sitting
1358769759432,sitting
1358769760432,sitting
1358769761432,sitting
1358769762432,sitting
1358769763432,sitting
1358769764432,sitting
1358769765432,sitting
1358769766432,sitting
1358769767432,sitting
1358769768432,sitting
1358769769432,sitting
1358769770432,sitting
1358769771432,sitting
1358769772432,sitting
1358769773432,sitting
1358769774432,sitting
1358769775432,sitting
1358769776432,sitting
1358769777432,sitting
1358769778432,sitting
1358769779432,sitting
1358769780432,sitting
1358769781432,sitting
1358769782432,sitting
1358769783432,sitting
1358769784432,sitting
1358769785432,sitting
1358769786432,sitting
1358769787432,sitting
1358769788432,sitting
1358769789432,sitting
1358769790432,sitting
1358769791432,sitting
1358769792432,sitting
1358769793432,sitting
1358769794432,sitting
1358769795432,sitting
1358769796432,sitting
1358769797432,sitting
1358769798432,sitting
1358769799432,sitting
1358769800432,sitting
1358769801432,sitting
1358769802432,sitting
1358769803432,sitting
1358769804432,sitting
1358769805432,sitting
1358769806432,sitting
1358769807432,sitting
1358769808432,sitting
1358769809432,sitting
1358769810432,sitting
1358769811432,sitting
1358769812432,sitting
1358769813432,sitting
1358769814432,sitting
1358769815432,sitting
1358769816432,sitting
1358769817432,sitting
1358769818432,sitting
1358769819432,sitting
1358769820432,sitting
1358769821432,sitting
1358769822432,sitting
1358769823432,sitting
1358769824432,sitting
1358769825432,sitting
1358769826432,sitting
1358769827432,sitting
1358769828432,sitting
1358769829432,sitting
1358769830432,sitting
1358769831432,sitting
1358769832432,sitting
1358769833432,sitting
1358769834432,sitting
1358769835432,sitting
1358769836432,sitting
1358769837432,sitting
1358769838432,sitting
1358769839432,sitting
1358769840432,sitting
1358769841432,sitting
1358769842432,sitting
1358769843432,sitting
1358769844432,sitting
1358769845432,sitting
1358769846432,sitting
1358769847432,sitting
1358769848432,sitting
1358769849432,sitting
1358769850432,sitting
1358769851432,sitting
1358769852432,sitting
1358769853432,sitting
1358769854432,sitting
1358769855432,sitting
1358769856432,sitting
1358769857432,sitting
1358769858432,sitting
1358769859432,sitting
1358769860432,sitting
1358769861432,sitting
1358769862432,sitting
1358769863432,sitting
1358769864432,sitting
1358769865432,sitting
1358769866432,sitting
1358769867432,sitting
1358769868432,sitting
1358769869432,sitting
1358769870432,sitting
1358769871432,sitting
1358769872432,sitting
1358769873432,sitting
1358769874432,sitting
1358769875432,sitting
1358769876432,sitting
1358769877432,sitting
1358769878432,sitting
1358769879432,sitting
1358769880432,sitting
1358769881432,sitting
1358769882432,sitting
1358769883432,sitting
1358769884432,sitting
1358769885432,sitting
1358769886432,sitting
1358769887432,sitting
1358769888432,sitting
1358769889432,sitting
1358769890432,sitting
1358769891432,sitting
1358769892432,sitting
1358769893432,sitting
1358769894432,sitting
1358769895432,sitting
1358769896432,sitting
1358769897432,sitting
1358769898432,sitting
1358769899432,sitting
1358769960432,sitting
1358769961432,sitting
1358769962432,sitting
1358769963432,sitting
1358769964432,sitting
1358769965432,sitting
1358769966432,sitting
1358769967432,sitting
1358769968432,sitting
1358769969432,sitting
1358769970432,sitting
1358769971432,sitting
1358769972432,sitting
1358769973432,sitting
1358769974432,sitting
1358769975432,sitting
1358769976432,sitting
1358769977432,sitting
1358769978432,sitting
1358769979432,sitting
1358769980432,sitting
1358769981432,sitting
1358769982432,sitting
1358769983432,sitting
1358769984432,sitting
1358769985432,sitting
1358769986432,sitting
1358769987432,sitting
1358769988432,sitting
1358769989432,sitting
1358769990432,sitting
1358769991432,sitting
1358769992432,sitting
1358769993432,sitting
1358769994432,sitting
1358769995432,sitting
1358769996432,sitting
1358769997432,sitting
1358769998432,sitting
1358769999432,sitting
1358770000432,sitting
1358770001432,sitting
1358770002432,sitting
1358770003432,sitting
1358770004432,sitting
1358770005432,sitting
1358770006432,sitting
1358770007432,sitting
1358770008432,sitting
1358770009432,sitting
1358770010432,sitting
1358770011432,sitting
1358770012432,sitting
1358770013432,sitting
1358770014432,sitting
1358770015432,sitting
1358770016432,sitting
1358770017432,sitting
1358770018432,sitting
1358770019432,sitting
1358770020432,sitting
1358770021432,sitting
1358770022432,sitting
1358770023432,sitting
1358770024432,sitting
1358770025432,sitting
1358770026432,sitting
1358770027432,sitting
1358770028432,sitting
1358770029432,sitting
1358770030432,sitting
1358770031432,sitting
1358770032432,sitting
1358770033432,sitting
1358770034432,sitting
1358770035432,sitting
1358770036432,sitting
1358770037432,sitting
1358770038432,sitting
1358770039432,sitting
1358770040432,sitting
1358770041432,sitting
1358770042432,sitting
1358770043432,sitting
1358770044432,sitting
1358770045432,sitting
1358770046432,sitting
1358770047432,sitting
1358770048432,sitting
1358770049432,sitting
1358770050432,sitting
1358770051432,sitting
1358770052432,sitting
1358770053432,sitting
1358770054432,sitting
1358770055432,sitting
1358770056432,sitting
1358770057432,sitting
1358770058432,sitting
1358770059432,sitting
1358770060432,sitting
1358770061432,sitting
1358770062432,sitting
1358770063432,sitting
1358770064432,sitting
1358770065432,sitting
1358770066432,sitting
1358770067432,sitting
1358770068432,sitting
1358770069432,sitting
1358770070432,sitting
1358770071432,sitting
1358770072432,sitting
1358770073432,sitting
1358770074432,sitting
1358770075432,sitting
1358770076432,sitting
1358770077432,sitting
1358770078432,sitting
1358770079432,sitting
1358770080432,sitting
1358770081432,sitting
1358770082432,sitting
1358770083432,sitting
1358770084432,sitting
1358770085432,sitting
1358770086432,sitting
1358770087432,sitting
1358770088432,sitting
1358770089432,sitting
1358770090432,sitting
1358770091432,sitting
1358770092432,sitting
1358770093432,sitting
1358770094432,sitting
1358770095432,sitting
1358770096432,sitting
1358770097432,sitting
1358770098432,sitting
1358770099432,sitting
1358770100432,sitting
1358770101432,sitting
1358770102432,sitting
1358770103432,sitting
1358770104432,sitting
1358770105432,sitting
1358770106432,sitting
1358770107432,sitting
1358770108432,sitting
1358770109432,sitting
1358770110432,sitting
1358770111432,sitting
